population_size, max_generations, sequence, selection_type, tournament_size, has_crossover, crossover_type, has_mutation, umad_add_rate, umad_del_rate, has_elitism, genome, generations_taken, best_error, diversity, avg_size, time_taken, found_solution
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 x x -1 - * 1 + 1 1 + + +], 7, 0, 0.949, 11.056, 23554.079847, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x 1 / + + x * 1 1 1 1 + + + + x + *], 15, 0, 0.986, 13.402, 62949.493831, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 * 1 + x x 1 + * + 1 1 + + +], 8, 0, 0.977, 12.002, 31893.54748, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 1 + 1 + x x * + 1 x + + + *], 8, 0, 0.939, 11.796, 29200.198864, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 x + * x x * + 1 + 1 1 + + *], 12, 0, 0.967, 11.16, 42152.13695, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 x x * 1 + 1 1 + + 1 + x +], 10, 0, 0.951, 11.965, 39511.734959, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 x x * + 1 + 1 x + 1 + + -], 7, 0, 0.91, 11.223, 27920.471594, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [+ x x * + 1 1 + -1 - + 1 + x +], 7, 0, 0.929, 14.7, 29251.992069, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 1 x 1 x + * + 1 + * -1 - + 1 + * + *], 16, 0, 0.958, 15.551, 77701.009376, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 / 1 1 x + + 1 + x x * + + *], 10, 0, 0.988, 11.864, 45962.518269, true
1000, 300, :simple, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 x + 1 x x * + + * 1 -1 - + +], 11, 0, 0.969, 12.861, 56237.989807, true
