population_size, max_generations, sequence, selection_type, tournament_size, has_crossover, crossover_type, has_mutation, umad_add_rate, umad_del_rate, has_elitism, genome, generations_taken, best_error, diversity, avg_size, time_taken, found_solution
1000, 300, :A037270, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [- x x 0 + x * 1 + * 1 1 + / 0 + 1 * + * x *], 43, 0, 1.0, 21.192, 771853.27546, true
1000, 300, :A037270, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x + x x x * * 1 0 * - + + x * -1 -1 - 1 1 x - x / + -1 - + /], 57, 0, 0.995, 17.795, 557820.533015, true
1000, 300, :A037270, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x / x x 0 + * x * + * x x - / x + x + x / / x * + * / - - *], 55, 0, 0.999, 25.034, 622392.211579, true
1000, 300, :A037270, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x + x x * x 0 - * + - 0 - x * + x x + / * x *], 70, 0, 0.998, 18.842, 724098.451337, true
1000, 300, :A037270, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [* x x - + + - x + + + x -1 + * x + x * 1 * * + x + 1 1 + / - x * /], 70, 0, 1.0, 26.381, 900814.515365, true
1000, 300, :A037270, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x + * x x x x * * + -1 -1 + / 1 + x * - - *], 37, 0, 1.0, 21.167, 682431.890407, true
1000, 300, :A037270, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [+ x 1 x x x * 1 + x * 1 1 + / * *], 26, 0, 0.873, 14.345, 367204.960133, true
1000, 300, :A037270, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [+ x x x x * x * + 1 1 + 1 + -1 + / * +], 190, 0, 0.991, 22.898, 2769875.36865, true
1000, 300, :A037270, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x * 1 + + x * -1 -1 + -1 * / + * + x *], 109, 0, 1.0, 22.884, 1553439.642812, true
1000, 300, :A037270, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x - -1 x 0 - x * - -1 x * * * + x x + / + / x * * +], 101, 0, 0.999, 23.316, 2401720.025995, true
1000, 300, :A037270, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x + / / - + -1 x x * + * 1 x 0 * + 1 + / * x + x *], 129, 0, 0.999, 24.142, 2117468.179556, true
1000, 300, :A037270, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [- 1 x 1 1 + -1 x x * + + * + x * x x + / - x * * -], 93, 0, 0.993, 18.359, 1725713.963008, true
1000, 300, :A037270, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [/ x x -1 * * x * * + x - - -1 -1 + / x * + -1 -1 / + + -1 + +], 179, 0, 0.998, 23.848, 3587171.290782, true
1000, 300, :A037270, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x x * x * + -1 -1 + / / * -1 * - / + 1 1 * * * * x * + + +], 193, 0, 1.0, 27.832, 3002707.629052, true
1000, 300, :A037270, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [+ x / + + -1 - - 0 x - * -1 -1 + / * -1 x + * x + x *], 219, 0, 1.0, 25.25, 3303105.280246, true
