population_size, max_generations, sequence, selection_type, tournament_size, has_crossover, crossover_type, has_mutation, umad_add_rate, umad_del_rate, has_elitism, genome, generations_taken, best_error, diversity, avg_size, time_taken, found_solution
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x 0 x / + / x + 1 - - / * 1 + 1 1 1 + * * / 1 + - + /], 300, 16, 0.999, 22.178, 5666159.058611, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x x / * -1 -1 + + - - / / x x x 0 + + + + 1 + + 1 + -1 -], 300, 16, 0.999, 27.16, 6606966.429602, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x + / 1 1 + / 1 -1 - * 1 x + + - 1 1 + * / / 1 +], 300, 10, 1.0, 24.816, 2990830.558862, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x x 1 1 + x / / x * x + x + + 1 + +], 300, 14, 0.994, 20.722, 2484351.411149, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x x x x 1 + 1 -1 - / -1 * / / + + + x x + x + + + * + 1 +], 300, 10, 1.0, 31.074, 3238031.762968, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 1 1 + + - 0 - 1 x 1 1 + / + 1 1 + * * * - x + -1 + 1 / + +], 300, 5, 1.0, 25.86, 3188729.036121, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [0 / x / -1 -1 + + - x + 1 + * 0 1 + x x 1 + + + + x +], 300, 16, 1.0, 26.731, 3275935.896307, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [0 - - / 1 1 x x 1 1 + 1 + 1 1 1 + - -1 x / / -1 1 + x - - + / x x + 1 + + + +], 300, 13, 1.0, 38.198, 3261672.587779, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 1 1 + + 1 x + + x 1 1 -1 x + -1 / / / * 0 * 0 x + + x + x + 1 + +], 300, 12, 1.0, 32.803, 7302168.913153, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x + 1 1 + / + 1 1 + * * x 1 x 1 + / + + x + * + x + + 0 + 1 + + + 1 + * 1 + +], 300, 14, 1.0, 32.424, 6340520.903611, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x + x + / / x -1 -1 x * / - x + -1 + 1 1 1 + x / / + + x + x 1 + +], 300, 13, 0.999, 31.47, 6998172.780673, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x / x * x x -1 1 - / + / -1 - 1 + 1 1 + * 1 + + +], 300, 2, 0.998, 21.844, 3459399.886466, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x * -1 x x 1 1 + x / / x + + 1 + + x + 1 + +], 300, 13, 0.998, 24.381, 2819915.613267, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x * x 1 - 1 1 1 + x / / + x 1 * + x x 1 + + + +], 300, 13, 0.996, 24.713, 6055447.216771, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 1 + x x x x x / - / * * + + * x + 1 x + + + + +], 300, 14, 0.999, 23.649, 3408837.60019, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x 1 1 1 x x / / + - + 1 x x x + + + 1 + + +], 300, 16, 1.0, 27.364, 2664049.32652, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [* 1 1 1 + + + * + + -1 - + - + 1 x 1 1 + / + * x -1 x + 0 + + * 1 + x 1 / /], 300, 6, 1.0, 36.32, 6108065.230657, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x x x x 1 1 + x / / 1 -1 - + * 1 + x + +], 300, 12, 0.997, 20.827, 5556138.281221, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x + 1 1 1 1 x x / + + + * x 1 1 + / * 1 + 1 1 + + + + -], 300, 9, 1.0, 29.618, 6551941.179494, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 x x / + x x 1 - / x * * / x x 1 + + + + * + +], 300, 15, 0.998, 26.993, 2909207.76651, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 1 1 + 1 1 + * x x x + x / / * x + 1 + + / -1 x + 1 1 + + +], 300, 8, 0.999, 28.423, 3559485.56616, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x 1 1 1 + x + 1 + + x + + x 1 x / + / x * / / x 1 + + +], 300, 11, 1.0, 27.744, 3424756.211088, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x x * x 1 1 1 1 + + + x 1 * / / / x + 0 x + x + + 1 + +], 300, 11, 0.998, 29.291, 6847111.567239, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x 1 1 + / x 1 - + 0 + x x 1 1 + 0 x / / / + / -1 - x + + + 1 1 + +], 300, 12, 1.0, 32.433, 7213309.474057, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x / + x x x x + x x -1 + / * + 1 1 x / + + +], 300, 15, 1.0, 24.564, 6503528.091126, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x + + * -1 0 1 x 1 0 / x - / / 1 0 1 + + + x + x 1 x + + + + + +], 300, 16, 1.0, 33.808, 7081050.371046, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 1 1 + x / / x x * * + + x + / x + x + + 1 + x + -], 300, 14, 0.999, 24.63, 3369710.113, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [* x 0 -1 - -1 1 1 1 + x / / / 0 + - + x x x + + x + + 1 +], 300, 13, 1.0, 30.06, 5638061.369375, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x 1 x x 1 + 1 1 + x x / / / / + x * + + x + + 1 + +], 300, 8, 0.999, 25.874, 7802381.2073, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [-1 x + - 1 x 1 x + 1 1 + / / * x * 1 x + + 0 + 0 1 + + + -1 + 1 + x +], 300, 10, 0.999, 32.361, 7194743.24247, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x x x + * x + + 1 x + 1 1 + / / / - + 1 +], 300, 4, 0.999, 24.476, 7277234.334443, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x - x * * -1 x 1 0 1 1 + + x / + x / / + x 1 + + x + + x + 1 +], 300, 12, 0.999, 28.137, 3367871.489634, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x 0 / x 1 1 x x / / + - x 1 x x -1 + / + + -1 - + + + 1 + +], 300, 15, 1.0, 27.776, 5614046.812983, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 x 1 1 1 + x + x / x - / / + + 1 * + x + x x + + + 1 /], 300, 16, 0.998, 23.267, 6899582.088114, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 1 x x x + x x + 1 x 1 -1 1 0 / x / / x + - / + - - + + 1 + +], 300, 15, 1.0, 27.083, 3644474.073782, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 1 + 1 -1 - -1 x / + x 1 1 + / * 1 + x + * + 1 * 1 * * -1 -], 300, 8, 1.0, 27.699, 7169053.893666, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 x x 1 1 x + + 1 x -1 + 1 -1 x + / / + * + + +], 300, 12, 0.989, 22.465, 7516977.26701, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x -1 -1 + / + + x 1 + * x + + 1 x - / 0 1 + 1 + * x 1 + + 0 - 0 - x + / / 1 + -1 x - - * / 1 * 1 1 + +], 300, 4, 1.0, 46.692, 4778889.969045, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x 1 x + * x 1 + 1 1 + / / 1 1 + * 1 +], 300, 4, 0.994, 21.539, 4961654.035416, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x x 1 -1 - 1 -1 - x / / + * 1 + x + +], 300, 12, 0.994, 19.51, 5289555.306587, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x 1 x / / - 1 1 1 + 1 + + * 1 + +], 300, 16, 0.994, 19.389, 3920251.776435, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x * 1 1 + x / / x + - + * x + + 1 + / 0 + x + + x + + x + +], 300, 15, 1.0, 26.634, 6208399.83218, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x 0 + 1 x / / 1 - 1 - - + x / x + 1 x + + + - x 1 x + + +], 300, 15, 1.0, 28.166, 6313658.36843, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 / 1 1 -1 - + -1 - x 1 -1 - / 1 1 + * 1 + * +], 274, 0, 0.998, 24.406, 7186704.233952, true
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [- x x -1 x x -1 1 1 + x / 1 + 1 x / / / 1 / + 1 1 + x -1 1 + + + * -1 * -1 + - 1 - + 0 x + + x +], 300, 12, 1.0, 43.559, 4886379.507236, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x 1 + + 1 x + 1 1 + / / x * + 1 + + x +], 300, 9, 1.0, 23.64, 6401095.593462, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [/ - x x x + -1 - x / / + + x + -1 - 1 1 1 + + * 1 - + +], 300, 14, 1.0, 33.294, 6481597.22098, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x 1 1 + 1 1 + x / / + * x 1 + x + +], 300, 12, 0.971, 19.481, 4694788.294995, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x * -1 x 1 1 1 + x / / x x -1 / 1 / / x + + 1 + + + + x + 1 x + +], 300, 12, 1.0, 32.584, 4705350.015284, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [0 1 1 1 + + 1 + + x / x * x + x x + x + 1 + + +], 300, 15, 0.998, 22.442, 5900365.877396, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [* x x * -1 1 1 1 1 + x / / + x x + x x + 0 + + + + +], 300, 13, 0.994, 22.716, 6659370.461287, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x 1 1 1 + 1 1 x x x / - 0 + / / + + + * 1 +], 300, 12, 0.996, 30.658, 5675833.881742, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [- 1 0 + / -1 - + 1 x 1 1 + / + * 1 1 + 1 + * * * + 1 - * x + + x x / * + + 0 1 * -1 * - + -], 300, 5, 1.0, 41.371, 8449968.98493, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x 1 x / - x + + 1 1 1 1 + x / + + * + + + 1 +], 300, 12, 0.996, 22.649, 5750409.319551, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x 0 + x + x + + 1 1 + 0 x / + 1 - - -1 - + + 1 +], 300, 16, 1.0, 26.156, 6822075.847596, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 x + 1 0 -1 x + x x + -1 + + x x 1 - / * + + + 0 + * 1 + - + - - +], 300, 14, 1.0, 31.51, 5819744.59424, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 x x x 1 1 + / - / + x 1 - * 1 1 x x 1 x / / 1 + + + + + + + + +], 300, 8, 1.0, 32.578, 6552210.962123, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [- x * x 1 - / - + 1 + x 1 + * * * 1 -1 1 x / / - - - + / x + x 1 + + - +], 300, 13, 1.0, 33.932, 6832019.605486, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [+ * x 1 x + 1 + x x + + + 1 -1 -1 + -1 x + -1 + x * / 1 1 / * / - - +], 300, 13, 1.0, 35.645, 6572942.85793, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [+ x x -1 - 1 -1 - / / x * 1 x 1 1 x / + 1 -1 - + * + +], 300, 10, 1.0, 25.99, 5563090.681591, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x / 1 -1 * x + / x x + * 1 1 + -1 x + - 1 x + / 1 / x + + x + 1 + +], 300, 13, 1.0, 33.262, 5916516.406135, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x -1 x + / 1 + + + x x + * * 1 -1 x / / + - 1 1 + +], 300, 13, 0.999, 24.49, 5698418.366896, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x x 1 x 1 1 1 + 1 1 + + x / / / 1 + x x + + * + x +], 300, 11, 0.999, 28.159, 6715005.564393, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x + * 1 1 x 1 x * x / 1 + - x x / * + / + / 1 1 + 1 1 1 / + + * 0 1 - + + 1 1 * + 1 +], 300, 12, 1.0, 42.404, 6768994.854545, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 / / * x 1 1 + / 1 1 1 + 1 x x / -1 - + * + * + + x + + / x + * x -1 + -], 300, 10, 1.0, 34.389, 7535416.581507, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [/ x * * x x 0 -1 -1 + + / + / - * x * x x 1 1 x x / * / - 1 + + + + x 1 + +], 300, 9, 1.0, 34.336, 7083141.800452, false
1000, 300, :A168392, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 1 -1 x x x x x -1 1 - / + / * -1 + + 0 + + * 1 + x + x + 1 + + +], 300, 8, 0.999, 31.527, 8611724.944153, false
