population_size, max_generations, sequence, selection_type, tournament_size, has_crossover, crossover_type, has_mutation, umad_add_rate, umad_del_rate, has_elitism, genome, generations_taken, best_error, diversity, avg_size, time_taken, found_solution
1000, 300, :A114241, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [/ x 0 + * / 1 / / x 1 x + 1 x + x x x x -1 + + * -1 - * + x + x * -1 - 1 1 - + 1 - 0 1 + + + + + 0 +], 300, 423, 0.997, 27.462, 5092479.764758, false
1000, 300, :A114241, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [* x + 1 - + x * -1 - + / + x * 1 + x + 1 x x + + * 1 +], 300, 423, 0.997, 25.413, 5075755.222143, false
1000, 300, :A114241, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 + x + / * x x x x * x - * + 1 1 + x + + *], 300, 417, 0.992, 22.111, 5105384.034481, false
1000, 300, :A114241, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x / x + 1 -1 x + x + x x * * 1 + 1 x + + + + x * x -1 - + -1 -], 300, 423, 0.997, 23.106, 5199474.872554, false
1000, 300, :A114241, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [+ -1 - - / - - + x x + + x x x * * x + 1 * x + -1 -1 * + * * 1 +], 300, 454, 0.99, 21.061, 4503802.976549, false
1000, 300, :A114241, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x + 1 - / x * -1 - * + 1 x x * + * 1 0 * / - 1 -1 - + x + - x -1 - x + + * 1 * + x + /], 300, 422, 0.993, 25.424, 5081940.503716, false
1000, 300, :A114241, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 x + / + x + x x -1 + x * 1 + x * 1 + + 1 + * - -1 -1 x - / - +], 300, 416, 0.991, 26.127, 5097419.545939, false
1000, 300, :A114241, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x + * x * / x 1 1 + / - 1 - + 1 / 0 + x * 1 + / x * - x x + x + 0 - +], 300, 414, 0.998, 24.95, 5043749.686945, false
1000, 300, :A114241, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 * + x + 1 x + x x -1 + x + * x * 1 x -1 - + + 1 + 1 * 1 * + + -1 - x * + -1 -], 300, 419, 0.994, 29.983, 5908009.5649, false
1000, 300, :A114241, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 1 x -1 x + + x * + x x * 1 + * 0 0 x - - x 1 + + x 1 x + + + +], 300, 424, 0.995, 28.41, 4970981.899662, false
