population_size, max_generations, sequence, selection_type, tournament_size, has_crossover, crossover_type, has_mutation, umad_add_rate, umad_del_rate, has_elitism, genome, generations_taken, best_error, diversity, avg_size, time_taken, found_solution
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 1 + 1 1 + + x 1 + x * +], 8, 0, 0.874, 11.198, 27719.801277, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 1 1 x 1 x x * + + + 1 + +], 10, 0, 0.914, 12.262, 34173.685197, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 x + * + 1 1 1 1 + + + +], 7, 0, 0.806, 10.835, 26382.214027, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- 1 -1 - 1 x 1 x + * + 1 + +], 10, 0, 0.929, 11.418, 35429.641069, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 * x 1 + x * 1 1 + + 1 + + *], 9, 0, 0.851, 10.882, 15960.488932, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [/ - 1 / x 1 x x * 1 1 + 0 + + 1 + + +], 15, 0, 0.937, 13.352, 37307.485116, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- / x * x * / 1 1 1 x + + + + 1 + 1 *], 10, 0, 0.967, 14.107, 37124.682481, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [+ 1 1 + 1 + x 1 x + * + 1 + *], 11, 0, 0.932, 12.051, 39490.06403, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [0 x 1 x * * x 1 + + + * -1 - -1 1 - -], 9, 0, 0.951, 13.792, 33666.582923, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x * 1 1 1 + x + + + -1 -], 10, 0, 0.83, 11.368, 18720.472787, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [/ x 1 1 x x * 1 1 + + + x + +], 9, 0, 0.954, 13.152, 36754.88539, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 * -1 - 1 x 1 + + x x * + + *], 11, 0, 0.942, 12.43, 20971.172576, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x 1 x x x * + + 1 + 1 1 + +], 8, 0, 0.848, 11.294, 31820.638828, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 1 x x * -1 x - - -1 - + + *], 8, 0, 0.922, 12.443, 38175.859891, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [* 1 x x * 1 / 1 + 1 x -1 - 1 1 + + * +], 18, 0, 0.95, 18.607, 43780.253803, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 + x x * + -1 - 1 + * * 1 +], 9, 0, 0.935, 12.464, 44398.941952, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x x x x * 1 + 1 1 + 1 x + + +], 9, 0, 0.934, 12.794, 34580.229075, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 * 1 x 1 1 1 * + + x x * + 1 + 1 / -1 -], 10, 0, 0.928, 13.494, 44549.484698, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- / x x * + 1 x + 1 + + 0 / - 1 + -1 -], 18, 0, 0.97, 14.078, 47266.332868, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [+ 1 1 1 + 1 + x x 1 + * + +], 10, 0, 0.915, 11.394, 18559.75841, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 1 1 + x + x x * -1 - + + *], 9, 0, 0.891, 11.959, 19884.894448, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 x + x x * + 1 1 + + 1 + +], 10, 0, 0.881, 12.179, 18122.953508, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [+ 1 x x * 1 + 1 + + * -1 - x +], 11, 0, 0.949, 13.811, 44187.121095, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x * 1 x + + + 1 1 + + 1 + +], 9, 0, 0.911, 12.839, 39021.062808, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 / 1 x 1 1 + + + + x x * +], 6, 0, 0.751, 10.45, 18573.841035, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [0 x 1 + -1 - x x * + + 1 1 + +], 10, 0, 0.979, 14.068, 48018.877422, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- * 1 1 + 1 + / + 1 + 1 * x 1 x + * + +], 15, 0, 0.987, 19.252, 36732.854139, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 x 1 1 + + 1 + + x x * + 1 * / /], 12, 0, 0.957, 13.422, 25859.269472, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x * 1 + 1 1 x x * + + 1 + + +], 10, 0, 0.971, 13.794, 50196.443021, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 x x * 1 -1 - + + 1 + x + +], 10, 0, 0.945, 15.598, 20709.488773, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 1 + - -1 - 1 x + + x x * +], 12, 0, 0.909, 11.997, 48909.257417, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 x 1 1 + 1 x x * + + + +], 12, 0, 0.933, 13.444, 56259.174919, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [* x 1 1 + + + 1 x x * + + - * -1 -], 10, 0, 0.946, 12.247, 58007.113706, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [* / + x 1 1 x x * + 1 x + + 1 + +], 11, 0, 0.943, 13.576, 53321.997776, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 -1 - 1 + x 1 x + * 1 + +], 13, 0, 0.937, 14.895, 63048.557181, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x 1 / * 1 + x 1 + + * 1 + * -1 -], 15, 0, 0.953, 14.203, 30368.583521, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 x x * 1 + + 1 0 x 1 / + -1 - + + /], 13, 0, 0.929, 15.372, 64282.744823, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 x + 1 x x * + 1 / + 1 1 + + *], 10, 0, 0.952, 12.73, 60271.500214, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 x x * -1 - 1 + 1 1 + + x + * - -], 13, 0, 0.911, 11.846, 60810.105877, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 1 + 1 + x x x * + + 1 +], 12, 0, 0.858, 14.251, 65980.585931, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [0 x -1 - 1 1 1 + + x x * + + + +], 14, 0, 0.956, 12.96, 67742.130938, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 / - / 0 x 1 * 1 + x * 1 1 / + + 1 1 + + +], 16, 0, 0.962, 17.583, 71318.637848, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [0 1 x x * + x -1 - 1 + 1 + +], 13, 0, 0.944, 11.868, 62996.777761, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x * 0 + 1 + x 1 1 + + + 1 +], 17, 0, 0.892, 16.128, 69100.210719, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 1 + -1 x - x * - -1 - + -1 -], 11, 0, 0.923, 16.76, 42875.431946, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x * 1 + * 1 1 x * 1 + + 1 + + -], 16, 0, 0.98, 14.265, 72017.416889, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 x x * + 1 + x 1 + + 0 1 + + / *], 11, 0, 0.871, 10.503, 42481.696859, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- 1 x x -1 - 1 / * 1 + 1 + -1 - +], 15, 0, 0.978, 14.681, 73311.353779, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 / * 1 1 + + 0 + - x 1 + x * -1 - + -], 15, 0, 0.942, 12.62, 72327.091777, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 1 x + x * -1 - 1 + 1 + 1 +], 9, 0, 0.925, 12.621, 41782.276323, true
1000, 300, :simple, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 1 1 + 1 + + x x * + + x + + /], 14, 0, 0.927, 14.043, 79269.347027, true
