population_size, max_generations, sequence, selection_type, tournament_size, has_crossover, crossover_type, has_mutation, umad_add_rate, umad_del_rate, has_elitism, genome, generations_taken, best_error, diversity, avg_size, time_taken, found_solution
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- - + 1 - 1 - + x - x 1 1 + x -1 + - / / x + x *], 300, 30, 0.992, 20.374, 2602494.059854, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [/ -1 x + + x 1 -1 - + -1 -1 x + + / / x + x *], 300, 28, 0.989, 19.127, 5308430.169413, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [0 -1 1 x -1 -1 + + / + 1 / x + -1 0 1 + - + x x + x + * 1 +], 300, 29, 0.993, 23.852, 5992015.336973, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 1 -1 x + -1 1 - 1 - / / / -1 + + x -1 + + + x *], 300, 22, 0.983, 21.282, 5986481.465818, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- 0 / x + 1 1 + / x + / * x + -1 x + -1 + *], 300, 27, 0.986, 19.679, 6140593.440017, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- 0 0 * - - + -1 x - -1 x x / - -1 x x 1 -1 1 + 1 -1 - - * x -1 1 - / -1 - / - + + x *], 300, 20, 0.989, 27.32, 3189267.621259, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 x -1 + 0 + + - x -1 -1 + / -1 / x + 0 x + + *], 300, 27, 0.992, 19.628, 2854474.475681, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 1 + -1 -1 + x + -1 1 - / / x + x + * x -], 300, 21, 0.979, 20.716, 6682695.992105, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 -1 0 + - -1 - x -1 x -1 -1 + + + -1 + 0 + -1 -1 + / - 1 * -1 + x + -1 + * / 1 - 0 + + x *], 300, 24, 0.999, 29.113, 6728396.441394, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x / -1 + 1 1 + x 1 -1 - / / -1 - / * x + x *], 300, 30, 0.988, 19.594, 2582822.160529, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x -1 + -1 + 0 1 1 * 0 -1 + -1 0 x - / x + + 1 * * 1 - 1 -1 - * x + + * * 1 + + /], 300, 20, 0.986, 19.343, 2723938.793685, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 + - 1 x -1 -1 -1 -1 + + + / / x + + 1 * / 0 + x + x *], 300, 26, 0.996, 23.816, 2885222.568359, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [0 * x -1 -1 -1 + -1 x + 1 - -1 -1 + / / - + + * / x + x *], 300, 17, 0.993, 24.646, 3407638.305046, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x - + x x 1 - 1 -1 - - / / x + x *], 300, 30, 0.979, 18.232, 5416307.92907, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x - x x -1 1 -1 - - + / / x + x *], 300, 30, 0.966, 16.583, 2451464.991621, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 0 + / x + x x x -1 x -1 + + -1 + / / + x -1 + * +], 300, 26, 0.987, 19.917, 2874892.92651, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 * -1 -1 + -1 x -1 1 - / - / + x x + + x *], 300, 20, 0.981, 19.612, 6240294.652124, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [* x -1 + x -1 x + - - 1 - + / - -1 + * 1 -1 - / x 1 - x -1 + 1 - + + + / 1 / x *], 300, 24, 0.991, 24.684, 7431704.824776, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 / x + - -1 x - 1 - 1 1 x - * 1 + / / x + x *], 300, 28, 0.988, 19.702, 2397578.854683, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 0 1 x -1 x / / - - -1 -1 + - - x x + x + * +], 300, 36, 0.974, 16.888, 2400612.218482, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 - / x * 1 + x - + 1 -1 * - x 1 + / x x + x + *], 300, 20, 0.985, 19.018, 2610305.055512, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 1 - x + - + + - x x x 1 -1 - / + + * + +], 300, 27, 0.994, 20.203, 2516282.027538, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [/ -1 -1 + * 0 x - -1 1 - / -1 + / - 1 - x + - x + * x *], 300, 21, 0.988, 21.797, 2993547.443152, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x x + x * 1 1 + - + - - x 1 x - -1 -1 + / / x * -], 300, 35, 0.989, 21.924, 6895299.234102, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x 1 1 + x 1 -1 - / 1 - / 1 + - x + x *], 300, 22, 0.983, 19.28, 6804572.75277, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [* + 0 / x - x -1 - 1 + 1 x -1 + - / / * x + x *], 300, 28, 0.99, 24.322, 2702523.039571, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x + -1 + / / / 1 1 -1 x - * * 1 x 1 - - 1 0 + + / / * x + 1 + x *], 300, 25, 0.975, 17.977, 2602819.206796, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 x + 1 - x x x x x -1 -1 + / / / - + *], 300, 25, 0.98, 19.075, 4980701.84432, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [* -1 - -1 + x + x -1 + 1 x x / -1 / - - x x + + *], 300, 32, 0.986, 21.234, 6767806.418504, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 -1 x - -1 x + -1 + x x / 1 + / / x + x + + 1 + x * *], 300, 28, 0.995, 22.474, 7814943.303847, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x + * + - -1 1 - 1 x 1 - - * + 0 + / + - * x -1 * x - x / x + *], 300, 20, 0.987, 20.969, 5450648.424251, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x -1 + x x 1 x 1 - -1 + - / / -1 / x + x *], 300, 30, 0.961, 18.122, 5823889.529704, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 1 x + + -1 x -1 + + / / / -1 x * - x *], 300, 28, 0.98, 19.979, 7082559.589975, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x + - * / 1 x + 1 1 1 x - + + / + x *], 300, 38, 0.974, 17.862, 2189681.480889, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 -1 + 1 x + 1 1 -1 - + / / -1 x + + x + x *], 300, 24, 0.992, 21.96, 3189594.987468, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x / / + 0 x x x -1 -1 + / / / - + - x + -1 x -1 + + *], 300, 24, 0.985, 20.75, 2899842.344381, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x -1 + -1 + x x -1 1 - / - x + *], 300, 27, 0.97, 18.156, 2542026.422069, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 1 1 -1 - x / + -1 x x + x -1 + * -1 + + +], 300, 43, 0.975, 16.314, 5363448.417686, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 x x / - * x + 0 / x -1 x + 0 1 -1 - + - / + / 1 x + + x * +], 300, 26, 0.992, 25.878, 7183906.009849, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x -1 + x + x 1 -1 -1 + - / + x -1 + *], 300, 35, 0.991, 21.602, 5083863.943114, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 x x x -1 -1 x -1 + + + / / + x *], 300, 30, 0.982, 18.625, 2921787.057435, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x -1 0 + + * 1 / * 1 - + / * 1 x 1 * 1 x 1 1 + / - 1 / - + 1 x * + *], 300, 27, 0.981, 19.906, 5842571.505696, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- - -1 - -1 + 1 x - -1 -1 + / + / x + -1 + - x 0 + + + + / + x * + - / x -], 300, 27, 0.987, 21.977, 5663841.967287, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- -1 x -1 + + - x -1 + x x -1 + + * x / 1 - x -1 - + *], 300, 32, 0.994, 20.243, 2641293.05257, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 x + / -1 + x -1 + x 1 -1 - + x - / + * - * - + * + / -1 + x + + * * -1 + x *], 300, 27, 0.977, 19.374, 2944655.373913, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 - 1 x -1 1 - / -1 1 1 * - - 0 + -1 * - / 0 - * + x + 1 - x + 1 - x *], 300, 19, 0.995, 23.042, 3054295.681892, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x * + -1 1 - / -1 * x -1 x * - + - + 0 x -1 -1 + + + *], 300, 27, 0.997, 21.551, 2998004.956712, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 -1 -1 + -1 -1 x -1 -1 + / * + / + x x + + x *], 300, 20, 0.981, 20.217, 6959596.780645, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- x / - + x x + x / / x + x 0 + + -1 -1 + x + *], 300, 27, 0.987, 21.563, 2301642.156504, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x - - x 1 + 1 + -1 -1 + x + / / / x + x *], 300, 28, 0.98, 18.351, 2633557.172095, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [/ -1 1 - x 1 + 1 -1 1 - - / / x + x + 1 - x *], 300, 24, 0.986, 19.965, 2845473.425386, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [1 -1 -1 + -1 x 1 1 -1 x + / - -1 * / - + x x + x + * +], 300, 26, 0.992, 22.59, 3019204.479591, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x 1 - * - -1 + * - x -1 + + * * -1 x -1 -1 -1 + + / -1 - * x + 1 * *], 300, 22, 0.984, 20.593, 3097741.214731, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x 1 + -1 - -1 -1 x + + / / x + x *], 300, 28, 0.967, 17.572, 6198207.279952, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x * x + 1 1 1 + 1 1 + * + / x * x +], 300, 9, 0.987, 23.846, 5201169.280322, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 / x + x x + -1 + + -1 + - x -1 + -1 + * - + *], 300, 37, 0.971, 16.807, 4448138.695502, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x * -1 -1 1 / x / / - + 1 * x 0 - x -1 1 x -1 -1 + 0 -1 - - / + - + + * /], 300, 30, 0.994, 20.747, 5400632.837513, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 x x x 1 - 1 -1 - - / / x + x *], 300, 30, 0.974, 17.633, 5289932.358031, false
1000, 300, :A000292, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [/ 0 / x x x -1 - -1 - -1 x + -1 + / / x + x *], 300, 28, 0.989, 19.254, 5436200.342286, false
