population_size, max_generations, sequence, selection_type, tournament_size, has_crossover, crossover_type, has_mutation, umad_add_rate, umad_del_rate, has_elitism, genome, generations_taken, best_error, diversity, avg_size, time_taken, found_solution
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x + - x x x x * * + * 1 -1 - / / + 0 +], 11, 0, 0.96, 15.854, 42012.909972, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [0 x - 1 / + + + x x x * * - x * - -1 -1 + / / *], 31, 0, 0.982, 18.56, 219586.338669, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x x * * x + 1 1 + / 1 / x *], 40, 0, 0.988, 18.558, 404618.833081, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x + 0 + x x * x * + * 1 -1 - / x * - *], 31, 0, 0.972, 17.037, 348278.319074, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x * 1 -1 * - / * x * + - 1 1 + / + - x *], 31, 0, 0.969, 16.262, 193283.201366, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x + + + x * * 1 + / - x * + 1 1 + / + + x * * /], 56, 0, 0.976, 19.056, 452229.171227, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x x * x * + + 1 1 + / * - x * 1 * * + /], 40, 0, 0.981, 18.169, 724156.887228, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x * -1 - x * * 1 -1 / + 1 + 1 / + + x * 1 1 + / 1 / 1 *], 63, 0, 0.996, 21.28, 1246152.080753, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x x x * * + + 1 -1 - / x * + * - / * +], 67, 0, 0.969, 17.538, 1265266.451072, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x x 0 + * * -1 x - - -1 1 - / -1 * x *], 68, 0, 0.989, 19.99, 1422116.303525, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [/ x x -1 + * + - -1 x + * -1 -1 + / - -1 / * + x x * + / x *], 125, 0, 0.997, 25.117, 1866231.214249, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- - + x 0 x 1 x x x x * -1 + * x * x x + / x + *], 173, 0, 0.993, 25.776, 2187415.59084, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x x * 1 * -1 - * 1 -1 - / * - 1 * 0 - x * +], 107, 0, 0.985, 20.823, 2343432.722009, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x * 1 + + / + + x * x * 1 -1 - / * * 0 + * *], 105, 0, 0.998, 20.77, 2387431.211831, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [+ x x x x * * + 1 1 + / x * + - * *], 37, 0, 0.972, 18.069, 303587.106818, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [/ / 1 x x * - x * -1 -1 + / * / * x + - x *], 106, 0, 0.977, 18.078, 2572770.483295, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [+ x * - x 0 - x x * 0 - 0 + * + 1 -1 - / x * - - *], 122, 0, 0.996, 26.015, 2831878.595805, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x -1 / / * / x * - / -1 + + + x * -1 -1 + / * x 0 + * -], 162, 0, 0.989, 21.976, 2854907.508469, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [/ x x * 1 + + x * 1 1 1 / + / 0 / -1 * + x * * / 1 *], 113, 0, 0.995, 22.589, 2886146.640229, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x * 1 + x * + - 1 -1 - / 1 x * 0 x * + * /], 146, 0, 0.977, 18.61, 3068329.253819, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [* x x x x x * 1 + * -1 -1 + / * x + -], 156, 0, 0.971, 16.638, 2838327.321267, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x - + * x x * * - x - / + 1 -1 - / x + + * + x *], 133, 0, 0.993, 21.258, 3117957.67106, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 x x * - x * -1 -1 + / x * *], 204, 0, 0.969, 21.036, 3026441.076567, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 x -1 x x * x * * x 1 - + -1 1 - / + x *], 128, 0, 0.977, 18.744, 3107103.459437, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [/ x 1 0 - x x * + * 1 -1 - / + x * *], 221, 0, 0.991, 20.914, 3243150.233698, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [+ 1 x * x 0 - x * 1 + * -1 -1 + / / - -1 + 1 + x x - x - * +], 228, 0, 0.996, 25.16, 3383437.339057, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x * -1 + x * 1 -1 - / * x + x * *], 253, 0, 0.934, 17.938, 3837843.30422, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 / x + - 1 - - x x + -1 x + x + x + * * - x + / + * *], 300, 672, 0.985, 19.792, 3872379.514234, false
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [0 0 1 x x + x x + -1 + x + x -1 + -1 + * 1 / x - *], 300, 455, 0.986, 22.136, 3897777.184823, false
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- / x 1 - -1 x 1 - + + x x + x + x 1 - * x - *], 300, 480, 0.989, 21.996, 3903833.798289, false
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x -1 x + x x x * * + -1 1 - / x * - 1 / + / +], 180, 0, 0.948, 15.253, 3936923.410789, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [/ x x * / -1 -1 + / * x x * + x x * * - -], 300, 60, 0.986, 17.988, 3709036.945423, false
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x * 1 - x x * * -1 - x x + / - * - / + + - + x + - - + x * *], 134, 0, 0.994, 25.28, 1599398.988193, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- x 1 / 0 -1 x - x * -1 -1 + / + x * + x 1 - * - x +], 254, 0, 0.997, 23.754, 3720899.631328, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x x x x x * * + -1 -1 + / -1 * *], 182, 0, 0.955, 16.078, 4219075.438346, true
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [x / / -1 1 - / x 1 / x + x 1 x + -1 * * x * + * -], 300, 529, 0.987, 20.74, 3559902.666555, false
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [- x -1 -1 + / x + x x -1 + * * x + + x *], 300, 340, 0.977, 20.158, 4280075.336717, false
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [-1 x + x x * x + -1 + + -1 1 + 0 + + x -1 + * * 1 1 + / + / x *], 300, 375, 1.0, 26.187, 4297651.223941, false
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [/ x / 1 1 1 0 + + 0 * x + x x * -1 + * + * 1 1 + /], 300, 265, 0.99, 21.935, 4236364.824579, false
1000, 300, :A037270, :lexicase-selection, 0, false, :single-point-crossover, true, 0.09, 0.1, true, [+ x -1 0 - x 1 1 + / 1 * - x 1 - * x 0 x + * + * x *], 300, 340, 0.989, 24.36, 4317337.403306, false
