population_size, max_generations, sequence, selection_type, tournament_size, has_crossover, crossover_type, has_mutation, umad_add_rate, umad_del_rate, has_elitism, genome, generations_taken, best_error, diversity, avg_size, time_taken, found_solution
1000, 300, :A000292, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [/ x x + x -1 1 0 * x 0 - - -1 - x x / + - / - - x *], 300, 42, 0.999, 18.345, 2498758.784275, false
1000, 300, :A000292, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x x -1 - -1 - -1 x 1 - + / / x + x *], 300, 28, 0.997, 21.721, 2403756.580476, false
1000, 300, :A000292, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x -1 + -1 -1 -1 -1 + + x -1 -1 + / - / -1 - / + + x *], 300, 23, 0.995, 23.495, 3310464.301398, false
1000, 300, :A000292, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x -1 -1 0 - * -1 x * 0 0 * 1 - x + / + + -1 x + -1 1 - + / - -1 1 * / x x + + x *], 300, 39, 1.0, 29.486, 2903157.814935, false
1000, 300, :A000292, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x + 1 x / -1 + + -1 + + x x + 1 x * 1 1 + / + *], 300, 25, 1.0, 30.32, 3061052.616617, false
1000, 300, :A000292, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [-1 x x -1 * / x x + x + -1 + -1 + + + x -1 -1 + + * 1 + /], 300, 19, 0.999, 18.815, 3210530.569593, false
1000, 300, :A000292, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [+ x -1 + -1 + x + -1 + -1 / / + x x 1 * * + - 1 + x / x -1 1 1 1 / + - + -1 + x + x + * *], 300, 15, 0.999, 34.008, 3658725.632327, false
1000, 300, :A000292, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [+ 1 / / 0 0 0 1 / - + x x -1 + 0 * x 0 1 + x -1 -1 + -1 + -1 + / / + -1 x + + x *], 300, 26, 1.0, 29.108, 3630759.348667, false
1000, 300, :A000292, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x * x 1 + 1 + x -1 -1 + + / / x + x *], 300, 28, 0.997, 29.154, 3229263.573865, false
1000, 300, :A000292, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x 1 - x + x x + x 1 - 1 - / / x + x *], 300, 27, 0.997, 20.419, 2418785.886424, false
