population_size, max_generations, sequence, selection_type, tournament_size, has_crossover, crossover_type, has_mutation, umad_add_rate, umad_del_rate, has_elitism, genome, generations_taken, best_error, diversity, avg_size, time_taken, found_solution
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [* x / x x -1 -1 + 1 + + * x * x 1 + + + + - x 1 + x + * 1 + 0 + * 1 +], 300, 421, 1.0, 37.562, 6006948.638044, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x * 0 x 1 - + - + x * * x + - + x x + 1 + * x + 1 + * 1 1 + + 1 +], 300, 422, 0.999, 26.089, 5743204.325092, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x + + * x 1 1 * - / x * x * + -1 + -1 + x 1 + x - - * x * + x * 1 +], 300, 385, 1.0, 32.544, 6115647.136958, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [- 1 x -1 x + x * x * 0 x / x + + + 1 + + x 1 x + + *], 300, 416, 1.0, 25.632, 6967517.831661, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x + x * x - - / 0 + + + * * x * / x + - x 1 1 / 1 + 1 1 + 1 + 1 + + 1 * + x + + x *], 300, 423, 1.0, 37.784, 5648130.52582, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x x x x -1 x + + 1 x x * + * x 1 + + * + x 0 + 1 1 1 x + * + + + 1 + + x 1 + +], 300, 418, 1.0, 33.094, 5755275.661393, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x 1 x 1 / x * x 1 - * + 1 + + + + x x 1 + + * * + / * +], 300, 417, 1.0, 28.109, 5983584.116795, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x + 1 - - 0 + x * * - 1 + x x * 1 + * * * + - + x x + + * x + x 1 + + x x + +], 300, 420, 1.0, 31.872, 5440633.18427, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x + / + - 1 * * 1 + - * x x + x -1 0 + x + 1 * * x * + * + / -1 x -1 -1 * / - -1 + -1 + - /], 300, 424, 1.0, 24.349, 5924313.183368, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x x + 1 + * + -1 x + 1 x * * 1 0 -1 - + + * x x + + x + 1 + 0 - / -1 - 1 + * *], 300, 418, 0.998, 30.098, 6228478.880806, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x * - + 1 1 + + + x - x 1 x + x + x * * * - x + x / - x 1 1 x * x + + + 1 + + + -1 -], 300, 417, 1.0, 31.268, 6549699.203977, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x - 0 x x -1 + * x * x + 1 + - x - x -1 x - - * - + x x 1 * / * + 1 +], 300, 420, 1.0, 21.633, 5607337.959582, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x x x x + * x * * + x x x -1 * x * + 1 + + x * x 1 x + + 1 + + x x * + x + + - -], 300, 420, 1.0, 34.027, 7245680.414263, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x x x x x x x + * 1 + -1 x + - * x + * x x + + + + x 1 + + 1 x + +], 300, 417, 0.996, 26.365, 5399742.481034, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [1 x x -1 x + x * * + x 1 + + + x x 1 + + *], 300, 417, 1.0, 24.628, 5908826.860078, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x 1 + x + 1 x x x / * -1 1 x -1 1 -1 x + + + * + + 1 + x * 1 + + 0 + + *], 300, 416, 1.0, 29.671, 7209492.353836, false
1000, 300, :A114241, :lexicase-selection, 0, true, :single-point-crossover, true, 0.09, 0.1, true, [x x + 1 - 1 x x * + * -1 - + x + - 1 + x * * / x -1 -1 + - x + x + +], 300, 423, 0.999, 25.63, 5627522.974226, false
